"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
2.16816530822612,2.15836685459831,2.13332442882884,2.26893216123812,2.59618684679087,2.29673934345353,2.28146860073778,2.4516422005946,1.88224502636243,2.19540221614835,2.14001311264235,2.30428230173018,2.61726573038803,2.33147060722525,1.88155128194083,2.20273099312749,2.02496891031829,2.1505331608037,2.31434734298338,2.17704601642132,2.07333109301168,1.85179422397632,1.93834726733999,1.77433833507606
2.35689401145626,1.93563841962352,2.21154441406008,1.8989433865233,1.41748350374548,1.65930780078791,2.34155009371531,1.98807385421244,2.12788987888629,2.86365497811233,2.33507847602655,2.32962831602647,2.0323290365062,1.68276809237812,2.08103648224767,2.33479189567337,1.91918791990796,2.25048882163735,2.6145387696017,2.30183728819906,2.54429565819758,2.57460954926699,2.10931518533311,2.32505828313869
2.49652122675439,2.40914442720599,2.62465263028736,2.75176018398609,2.53236085651833,2.56227878524503,2.64959069291357,2.56292478175736,2.44400096820928,2.93555303613215,2.44034244758166,2.52677722608703,2.25851901719628,2.72261470102525,2.95661174433061,2.36895550925514,2.54213316413797,2.57021683307287,2.29077482707448,2.59005653921632,2.4701294675992,2.97914334883069,2.8907457502529,2.96799251176788
2.53401711747858,2.54461626297884,2.32875427691303,3.54143462101998,2.84325915016846,2.77930871876694,3.05550259176264,3.32759468199295,2.85974551143198,2.35880876532585,2.45825408036879,2.43330097763659,3.41199783962578,3.09746609907482,3.04058503627088,2.53385226945825,2.18021745293489,2.08136599364497,1.74926163491562,2.32537196722168,2.19684188451295,2.20036923338198,2.34657185604677,2.01755759710908
1.76178838687485,2.07817812549423,1.7626555851572,1.90154413586845,1.40714205535608,1.8010732462663,1.97271130008986,1.42687147744682,1.60847312218983,2.28853615549224,2.19723966080294,2.10364839599327,1.67552415411404,1.83369731148803,1.79300781472683,2.54827019003231,2.07161917536747,2.2891073992326,2.29541150384253,2.06227857734573,2.2188888764019,2.36317014837308,2.15240071653388,1.95846356431709
2.27035410397105,2.46064516200319,2.85294760440572,1.57570642194952,1.69016678632002,2.2643638493644,1.53212133207699,1.63928570337291,2.10048426726298,1.64343856126239,1.63733736610108,2.20620804992943,1.09436013427254,1.61461494390201,1.62978980665575,1.93284187302588,1.65990574678025,2.40195573202795,1.69058645701728,1.60155685597198,2.18251691566791,1.90525862147093,1.68402924049694,2.27099184299192
2.93952179435695,2.35958379924589,2.81657163116997,2.40474972711091,2.44213133909116,2.7549571805447,2.61296921163634,2.05586737070301,2.44289824446366,2.23747820870363,2.15904441224811,2.58481608234986,2.17529186651369,2.12063509696769,2.39483215881488,2.45870027009936,2.05501550290247,2.33797394119801,2.25980653112813,1.85721974164243,2.48711962375879,2.03293863351663,1.86645004048805,2.18038465599507
1.93498783111673,1.65152472089277,1.72783849667211,1.37717702385436,1.1157045305248,1.05812038396722,1.20810099438881,1.15498740693027,0.988718493353583,1.7058765363003,1.55368597388607,1.32860293108395,1.42037019962978,1.07668319489451,1.18657246706386,1.34807884880902,0.946515915992822,0.825456663620207,1.17831657779487,1.34231769015814,0.986435518018194,1.4244866955131,1.18920546363518,1.10039848752769
3.25215563990373,3.71954224992917,3.79849833417512,3.36825471460107,3.06001056764621,3.55566421238637,3.2112574053021,3.43175846096187,3.14468950380441,3.19072704266978,3.30759989658859,3.32643331032758,3.38093421818757,3.02063821131122,3.43214883508969,2.97176833931361,3.04869341961822,2.75655676526077,2.86986676423487,3.07476548399084,3.15459206214617,3.32027784775495,2.87416418910731,3.39059477279717
3.31036328205315,2.87704834104281,3.07761367430712,2.77033700737608,2.15560884490093,2.77458098298237,2.66999967466353,2.39698364010572,2.68402935043003,2.67529633362925,2.5398773091997,3.03439099644461,2.68153517599069,2.08673096131755,2.93794683776515,2.21016893618039,2.0993079551791,1.92572309298138,2.09626728938414,2.02050798507252,1.6910930137292,2.32064232253359,2.13602592899511,1.9993543325097
2.48704999396289,2.84912049147151,2.74107133714957,2.44673505802493,2.89347050031349,2.39132504859378,2.33684777013046,2.84684862254943,2.36014217226419,1.51862947476125,2.45749282484388,2.07333010080028,2.35087165249857,2.50180771037991,2.18056058953463,1.87827224636654,2.35139451547122,1.98527526960782,2.40781194629292,2.58299030168174,2.20057415002209,1.97661515789539,2.01615976656883,2.2571955221923
3.39428749399355,3.25092101264189,3.25942872306319,2.97477964521733,3.42377517383347,2.90737857162554,2.85622190666098,2.75713392614502,2.9801626668125,2.44864228575654,2.58332880893073,2.8015392226024,3.0773175366457,3.2860517236915,2.6123552576416,2.84086684502982,2.62614861630496,2.57502991610168,2.46860786043222,2.70319905906976,2.72245095780489,2.36667719934527,2.44835218608595,2.59664720859782
2.38208400547083,2.38663790710275,2.9537517199723,1.91202023598365,2.30180610447986,2.11289483106253,2.52912886611011,2.93539444573011,3.1343790925475,2.50018973102483,2.70392918417619,2.94383872647106,2.26515243531306,2.06242421791394,2.90409258626118,2.13686365019074,2.23259629845749,2.62926307172054,1.86992934775707,1.78602752477221,2.32590467384918,1.62431764387429,2.1441133218849,2.59315871974533
1.68284452857835,1.96203560819081,1.82969874400589,1.82916845910493,2.0235923720187,1.92603972516437,1.61715881007937,1.56361564523221,2.2087008919903,1.67078633080303,1.51278137891088,1.41238363896627,1.56453784014111,1.27521742938559,2.02523081855846,1.92834906618248,1.95539229948338,1.81532978802891,1.39134773532503,1.28387568477143,1.65256283353977,1.64779435687409,1.44668838780957,1.62946754534703
1.53795356765736,1.41814573875284,1.70537525591026,1.39139458420611,1.92681324977131,1.73144042960561,1.59051714370938,1.56397168075052,1.47350668753273,1.39408120416299,1.64996940687453,1.36161913905542,1.92718904668279,1.98425040810246,1.83147006297686,1.48054996225167,1.1584381118708,1.78285432979978,1.43677180608608,1.30727988755402,1.64346314673892,1.29682480350884,1.22818405160735,1.76361156098163
1.7558037909186,1.62937259549927,1.74285624822198,1.36149937411677,1.61964734809144,1.23193427150839,1.9345394495199,2.30723602051588,1.57276987777942,1.49707084684392,1.66495856528508,1.68748228479522,1.4233612185173,1.03047453787719,1.32813597920416,0.891108154948571,1.37140374207562,1.01094279814543,1.17637245788541,1.45710354240671,1.07580030762231,0.91477292544743,1.20030695099553,1.21043518864802
3.0023383645943,2.56010969092562,2.90039788219032,2.91850197428981,2.81120644155332,2.97543098019538,3.12727496982887,2.91546633167282,3.20765124424987,2.70660004768248,2.29710990505936,2.84940811706722,2.26210137442062,2.02995838428614,2.8338396858186,2.45914140672626,2.31167316812649,2.74860561996373,2.39671326055586,2.32291329448894,2.41449441489485,2.16987705466522,1.88001002619373,2.40140105104983
1.86552366482952,2.19846402141521,2.27939581944091,1.70491087970671,1.48068281057359,1.82053867716723,2.03390334293837,2.17314391538023,1.86762709383616,1.50792427558163,2.08646892267326,1.56264068103251,1.76332704830849,1.81631038643753,2.05673280773699,1.57404046877308,1.53373134069815,1.52183557080317,1.64885679392278,1.7068538289184,1.50957578185234,1.55126138309692,1.82982374671674,1.60993196004677
3.22516573997317,2.84694016756606,3.33468080188259,2.76278122973598,2.63192198933973,2.93955379357102,2.46767403099846,2.02028459729416,2.52056180168551,2.42697622737169,2.5420191427766,2.63609569294585,2.51364249458994,2.53522051406815,2.93159305609238,2.71790461548907,3.07088894597719,2.87801992882231,2.88880237740109,3.08025219541514,3.06455141946809,2.62287861002549,2.89802430446965,2.78037383679712
2.85196715884381,2.93329372179854,2.62049753150646,2.86098560102355,2.82986790352667,2.60129858635896,2.56417164679975,2.64444279497108,2.45644722568498,2.67843762167869,2.36820061461942,2.58252926905277,2.30799058717121,2.11691272684083,2.17215612673,2.28020423340438,2.14269517944059,1.85079091046154,2.29048571536847,2.42548572484595,2.10535692295655,2.30140053252224,2.10144502235608,2.06879285888043
2.07189751095349,2.58832562953274,2.14665859449416,2.27220457767662,2.11488495269758,2.23181489676623,1.89029077857471,1.65718361034482,1.59963800517746,2.49411311838855,2.16397475995594,2.24478968991567,2.14327999372077,1.94413821082275,1.91573841560669,2.34097499672346,2.01736905927055,1.98385946298922,2.34053915964575,2.37488881285667,2.3643830666836,1.97473019500053,2.1693250505888,2.21790560402443
2.96497025082251,2.68878943680518,2.49756403905353,2.55545234841968,3.07491508991611,2.90489867773258,2.48126179101804,2.73814700179648,2.77875165450342,2.15836978239097,2.50914260774157,2.13676632076394,2.03448770997088,2.484827539071,2.17339455989257,1.9160186516928,1.94559127184583,2.08438716421549,1.41031338413808,1.71374693204604,1.48200573954912,2.25211267471389,2.02208630637367,1.98858634998951
2.66360537394235,2.86262241946315,2.74749931483987,2.56278546331693,2.32406284143708,3.12787462778478,1.87255308931513,1.76878475790565,1.87594321320047,2.18049939938107,2.62428686773075,2.42300108821555,1.54672734188805,1.72245782176079,1.36759663744994,2.02027017339099,1.82002615922717,2.18546393229267,1.92044416619891,1.51992562361254,1.75642685417773,2.54834622425185,1.87021721910153,1.96726644706472
2.36818754010977,2.4088571077071,2.35979230630479,1.87443045766101,1.83155178346662,1.69080711860185,1.31593234481314,1.90121191193834,1.6850313873494,1.31252093389999,1.98745678769246,1.94019488570781,1.85292988216083,1.80527576583014,1.98794954150043,1.64600093694014,1.96051982590926,1.49754714406029,2.18007760597115,1.84093133415914,1.87192419627923,2.19286247285711,1.77200793770867,2.05483486076095
2.41552915964748,1.88350218377733,2.36359060392344,2.72547283192604,2.13523135038941,2.95863053958319,2.25544929362698,1.95940554750532,2.24135147271929,2.42842127052605,2.10071110319048,2.7276029737669,1.89063578010367,1.71086950464285,2.13124236231661,2.30063552112246,2.34794957719733,2.64267528941666,2.30408033468125,1.83655321502562,2.58514406366751,2.48979703309986,2.01746268826326,2.06782661196807
3.11300077667155,3.46297443342554,3.44588640428181,3.0094193431439,3.34936641961186,3.38476281308692,3.01033808534869,2.75399855366069,3.35029507998981,3.03586335960992,3.01648262423343,2.95595124634847,2.17100367489894,2.00911792958477,2.32268887457863,2.92927864756064,3.20282033702547,3.10884046930498,2.76888707610374,2.441432690267,2.8579276268664,2.7486710541884,2.70911065837002,2.71027121477709
2.08826526281479,2.03630490578685,2.27727669373887,2.10598684921596,1.97804037146137,2.25093138866375,2.01480733231482,1.97057382016521,2.3195137242093,1.79925723439417,1.32596972388621,1.80216118838125,1.59792495393208,2.02796640190555,1.80409517210988,2.27317944349663,2.15341542129704,2.38974989937437,2.07551949532562,1.81916232766708,2.34555816206426,2.52607555842855,1.62870244103904,2.42374071527365
1.59133398866689,1.49054139806444,1.76414636923312,1.7149890584577,1.43040887703785,1.70800160937607,1.90623544000562,1.42461848776754,1.88234282320415,2.07825820656155,1.68277540759516,2.45424049194636,2.05000859296339,1.84678610634584,2.12879711828975,1.77083185491863,1.23116055921253,1.49540920998026,1.67157546429255,1.91342906690878,2.08650762860846,1.72389030576752,1.33105407789718,2.11434022893149
1.83542879206913,2.0825439218584,2.40803811987793,2.01770932677525,2.54393788232291,2.49503136714442,2.08521266796435,1.45186784720691,2.5691741635601,1.97052193405524,1.95012790626666,2.47244725498675,1.96904663065798,2.28538253077119,1.94260108324966,2.19971955430941,2.05452333891685,2.5929532184268,1.76339826860444,1.74603361935424,1.98224517732644,2.17963739536194,1.66391502859731,1.99937516800876
1.94341259516378,1.9496951390316,1.85715805405939,1.81778532855422,1.82116282994648,1.91305431124713,1.84604409089541,2.05268408274232,1.94583049950603,1.71018548212592,1.70685027387054,1.6750965788644,1.66009666080746,1.93360489996066,2.38431867690972,1.66306731843787,1.62734645204551,1.52398663288426,1.35920802474639,1.33878783284073,0.844456962673209,1.62045437061611,1.55295717133262,1.82329248026466
1.86935350087512,1.50843674797548,1.10035517519474,1.69995295054927,1.58333746868481,1.02596962993912,1.10455931834729,0.958106864107053,0.689432369801684,1.58441920040218,1.27428401769296,1.04639836494861,1.72442785734135,1.52644346591603,1.28795543719479,1.75781779131831,1.94796073575538,1.59048417850018,2.11455610060841,2.13326496166346,1.47668953543423,2.12900884879032,2.06005877138346,1.65346198524022
2.43534091007004,2.52640603354025,2.60558595398776,2.15302074138727,2.36834854076707,1.83111835236922,2.85342528331811,2.68488999579122,2.6698099822288,2.29333227961295,2.91470654068932,2.71060228847683,2.96159144365961,3.22824397942849,2.78644469028811,2.74902464724999,2.44582076762355,3.00342161021404,2.87497188634467,2.99341747536865,2.79099989918693,2.43407100525886,2.45993848408623,2.65540839659422
2.86524159367526,2.96010783127822,2.94664246627323,2.50519256761819,2.39098970261549,2.30985304374013,3.29538540894549,2.93729021876093,2.63691317218408,3.16120704271987,2.8099105746221,2.96221205462405,2.62179919042246,2.65685050784061,2.34571296836007,2.92483662698035,2.58834805344642,2.68572300413758,3.11406356598316,2.65580691889175,2.82404817172704,2.65996044608948,2.65109581320355,2.73358998130624
2.91839256176644,2.62489262543232,2.87662498303281,2.26185604509958,2.10668221280776,2.63894191968381,2.00376453682625,2.35217619296952,2.79426249131295,2.28941019702354,2.64669499765909,2.32336988004283,2.08984406604368,2.58110883935511,2.51422112311621,2.79026192664998,3.09310592151932,3.02165872939569,2.80583577035618,2.96916357810194,3.611226091236,3.06924615540805,3.05922961889976,3.13706707715326
1.36607630623951,1.15751414739961,1.87913679175506,1.88683416686169,1.66069412039091,1.74773237902608,1.32948919603368,1.22009255029505,1.70300718680343,1.47195826087657,1.39723874586201,1.6715557839909,1.24734372950751,1.35495029897756,2.00684617117307,1.89288289816695,1.16415906169192,1.71593068315062,1.64092753163291,1.66964860695608,1.74413916764408,1.7035581610587,1.42267599750456,1.88440732403728
1.69835753137187,1.73450280521832,1.7975988521366,2.0766139874662,1.73481568457382,1.74272326435184,1.25677243169305,1.2047739375972,1.5255297465762,1.48979397713961,1.72374957432333,1.55237499097821,0.974500336894494,1.75503528498807,1.40680535371337,1.76894229461665,1.71315329744209,2.01105244190397,1.71970871384578,1.74175181721911,1.63858977691692,1.62009609628725,1.4339358737698,1.59336945617033
1.93436881802465,2.34083457757106,1.88591986185188,1.67153297759543,2.04859276545885,2.00900480012502,2.1735657395373,2.22605213193239,2.32484667935321,2.04014545002264,1.75593818061714,2.17688130155635,1.95346085350056,2.27856630412988,2.16505662030676,1.87881678282794,1.97300365027101,2.1273799329543,1.52107935344274,1.7395240741433,1.73158469043598,1.55126784235679,1.69829975682214,2.14658820853884
2.76882564127516,3.37902639009106,3.18460058405408,3.00765790614772,3.30894477627803,3.1013078394433,2.68474407972479,3.01678343870202,2.4594780485004,2.52984309535079,2.824151628697,2.63900836122408,2.06020177311857,2.42857593182852,2.19868403051866,2.15905026132611,2.37858716001682,1.86985124754001,2.16583677802673,2.38571543502692,2.02013646359066,2.33448757679833,2.4090543914469,2.08004792051921
1.67740820292976,1.7652777589315,1.83985552192193,2.10628849554119,2.47821331553438,1.77806187853114,1.65610866098111,2.26432254650516,1.55193442608039,1.87428059544134,2.28712893318388,1.72108126762082,2.09536305225125,2.30517758872497,1.87069378673053,1.91461238072316,2.07211753256031,1.69388620323835,1.79893241421127,1.74213217152898,1.66139710539394,2.02283159016619,2.28134121461376,1.94160019220964
2.15353704136886,2.03378186491974,1.96834453474994,1.65453142585883,1.94803859902265,1.7131566861526,1.5359437863363,1.52798130483538,1.27110072086083,1.59294735143814,1.60286313385676,1.54015386533509,1.38586828961668,1.73610217927298,1.59633114649585,1.6495543551812,1.64271968442798,1.66440756938924,2.0251708951692,1.94803568014127,1.7467818918727,1.64445785746315,1.87868072402424,1.65496674300936
1.70624650374436,2.30297509412736,2.37927040768908,1.58100648095033,2.03522205434524,2.19687678352119,1.33372920813712,1.86186040152219,2.54024510921644,1.80915347083297,2.05712181932725,2.11253196064775,1.30827640263027,2.08994924151993,1.84028959467708,1.30135635478378,1.85928746143869,2.30820441791877,1.02898583047713,1.80024443325015,1.67425061623175,1.4761235707681,1.77503789767302,1.93604483065178
1.76638333239721,1.66936975889976,1.83618986247462,1.7858682382471,1.77671361913114,2.08246986610487,1.65572965216938,1.86872687555098,1.40840673629315,1.77420745530926,1.95823201895348,1.95568348002481,1.95485604861294,2.07449123803593,1.84998229780678,1.20288836269795,1.37556120215936,1.26847332519118,1.30020348217587,1.32804429811959,1.82470514428806,1.32750803575817,1.32830137690342,1.53205983261063
3.36980447304022,3.1632666788559,3.36585073300451,3.29318563222995,3.02363534591555,2.77829145894619,2.99188853162004,2.97474550742238,2.79352842160343,2.97976152076086,2.6109041098074,3.00316503824963,3.6429339869093,3.27458956054571,3.15242044834151,2.93854276939922,2.91934960749043,2.88198735867082,2.85995452914428,2.69020640217053,2.53497691725687,2.668450471631,2.47743326068822,2.62385219792341
2.50289541031655,1.92322381329995,2.19521906011561,2.21256798538416,2.2603319202077,2.15056287840077,1.89519923814159,1.73242326553176,2.1985992008677,2.0150946359494,2.11843997891716,2.29585410625684,1.98811963560712,1.58215487378356,2.17810318806229,1.92491021964684,2.03464224683738,2.06658096871923,2.11446971548758,2.05369392025326,2.24036162558997,1.88134934778569,1.74013296394179,1.89995764127164
2.57865062789233,2.23699229834968,1.99921011684236,2.37349082280019,2.20656514167799,1.86683626886829,2.27716374037307,2.28821449164591,1.83305246010484,2.12892300042184,2.20981084752687,1.96190178517665,2.19972442862994,2.03426411684684,1.69259854896558,2.01349075371639,1.99975075302157,1.98178826827428,2.30038851649311,2.30613563245067,2.0659957677386,2.33576458342338,2.0846769944957,2.05109207303623
