"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
-0.04077,-0.61185,0.60459,0.05129,1.86237,2.01841,1.78762,2.25413,0.20211,-0.87761,-2.24555,0.49849
0.63835,-0.10139,-0.04665,0.25209,-0.4695,-0.64698,0.20701,-1.00331,-0.76843,1.46604,-0.2417,0.09587
-5.11375,-1.35053,-2.57832,-1.80196,-1.18169,0.67415,-2.48343,-1.1973,-0.59716,-2.06366,1.63854,-0.24671
-2.09981,0.80639,-0.40037,1.84838,-0.63332,0.43829,-1.18163,1.48656,0.6933,-0.77413,-0.40522,0.18612
1.309,-0.56789,0.05991,1.67532,0.14424,0.35735,-0.78714,-1.40029,1.69696,2.07763,1.59902,0.86029
-0.16896,0.60487,-0.62418,0.24266,-1.79582,-1.76521,-1.09427,0.66055,-0.3757,-0.57748,-0.70799,-0.97885
1.7034,1.68836,0.82223,1.82561,-0.11612,1.18479,-0.02577,0.18533,-1.16926,0.62835,-0.81541,0.29084
0.89143,-0.29234,-0.26936,-1.08931,-1.81672,-2.53527,-1.1457,0.07329,-2.66936,-0.9443,-1.11726,0.42903
-0.26805,-1.04304,-2.40907,-1.49607,-1.42371,-1.94676,-1.35272,-1.98636,0.33548,0.72662,0.38042,0.97455
2.58699,1.30014,0.40656,0.64068,0.36521,1.97771,1.04964,1.59574,0.32471,-1.00855,-0.19839,1.0201
3.55281,1.56086,1.31629,1.77551,1.00957,1.36109,2.20323,1.96265,0.25814,-1.03209,0.0329,0.02713
0.4738,0.49145,0.4411,-1.08563,-1.77355,-1.08446,-0.89361,0.13515,-0.97408,-1.78083,-1.76339,0.58538
-3.01135,-0.31254,-1.56989,-1.33025,1.8662,-0.03816,-0.15923,0.53395,-1.35356,-1.09057,-0.35225,-0.43828
1.79936,1.10759,-0.62716,2.25192,1.8391,1.45222,1.4176,0.74476,0.28955,1.48704,-0.28714,1.16982
-1.58794,0.46727,0.30476,-0.32234,0.95536,-0.64413,0.29231,-1.35389,-0.83654,0.37592,-0.92858,-0.90383
-0.62731,-1.55012,-1.63546,-1.62727,-1.48965,-0.10682,-0.86736,-0.31212,-1.32079,-1.47251,-0.82997,-0.81591
-2.19264,-1.15865,-0.41414,-3.55978,-0.99315,0.59585,3.09484,0.86836,-1.12767,-1.1571,-0.83225,-3.10525
1.8766,1.7293,1.5117,0.95189,2.05304,0.17735,0.92323,2.51318,-1.885,-1.25213,-1.8544,0.18575
0.59331,1.20499,3.38194,0.78438,-1.40035,-0.51238,0.23629,-0.34257,0.17028,0.59875,-0.48975,-0.2707
-3.20321,-3.8007,-3.03149,-3.30374,-1.66171,-1.31889,-1.63897,-2.89937,0.74112,0.27979,0.97717,1.45834
2.28731,-0.77641,-1.36876,0.13302,0.23271,1.64236,1.38256,2.40723,1.98501,2.41574,0.51499,-0.0709
-0.23109,0.84175,0.90792,0.23167,-0.53588,-1.64029,0.56754,0.37838,-0.11147,-2.27815,-0.20213,0.06134
0.47489,0.07289,-0.5451,-0.56706,-0.52289,-0.2385,1.71852,0.57654,-0.38704,3.10353,0.06004,-0.09745
-0.41878,-4.03069,-0.064,-1.36858,-1.81902,-2.47443,-2.58219,-0.2379,-2.24453,-0.25789,-0.66501,-1.05317
1.5518,1.10486,1.29412,1.32142,0.60726,-0.94228,3.29877,-0.42966,-0.55587,-1.2037,-0.79733,0.13671
-2.03897,0.14606,-2.23026,0.0948,0.33578,-0.48928,-0.16448,-0.64187,0.66653,1.58327,-1.23573,-1.98562
-2.27539,-2.61406,-1.68338,-0.16311,0.04829,0.58557,-1.22545,0.05338,-0.86899,1.06517,-1.6322,-0.48464
-0.78492,0.15096,0.82142,-1.77289,0.64767,1.24218,0.69388,0.91524,1.03737,0.2685,1.56164,-0.05945
-0.85356,-1.53293,-2.14575,-1.76852,-1.35088,-0.30199,-0.08398,-1.99212,-1.05892,-1.95533,-0.3555,-2.30104
-0.54117,-0.24718,-1.12888,-1.45035,0.26307,0.20385,-0.0408,0.5862,-3.10772,-2.82632,-2.80004,-1.42439
2.26628,-1.94134,2.05759,1.99364,1.03448,-1.18247,-1.12708,0.00711,-1.67139,-2.51538,-0.47449,-0.35636
-0.26229,-1.12073,-1.53947,-1.52799,0.18442,0.92127,-1.81296,-0.70135,0.90097,1.5555,1.17068,0.88349
0.06117,1.87852,1.09963,1.08702,1.24408,0.92733,1.67586,0.59601,3.55388,1.87094,2.19145,2.3633
-1.79383,-1.70824,-1.59479,-3.18555,-0.58989,-0.89794,-1.22561,1.56735,-1.47337,-2.10251,-1.21532,-1.41172
-1.83338,-2.0656,-0.11655,-1.72352,1.25462,0.03355,-0.13126,0.46189,-1.60185,-1.83429,-0.48157,-0.38769
-1.49963,0.61811,-1.94241,-0.47728,1.54905,-0.06719,1.10698,2.28835,0.00647,0.09656,-0.86581,0.83571
1.02923,0.56173,0.32369,-0.17262,-0.4338,0.26861,4.31993,2.0972,0.50648,0.74093,2.29462,0.81777
1.48902,2.24854,2.36569,1.32743,-0.60996,-2.6934,-0.2188,-0.6941,0.10516,1.86783,2.18626,1.61566
1.69616,-0.09654,3.7541,1.07962,0.40453,0.82226,-0.04406,0.50459,-0.50942,0.22853,0.89558,1.20144
1.28266,0.24213,1.25203,2.96123,0.83685,-0.06005,1.55446,0.90927,1.37923,1.50507,0.72947,0.3262
-0.95588,-2.67364,-1.26193,-1.75652,-0.20597,-0.7337,-0.98736,-0.83064,0.21576,-1.95067,-0.8243,-0.25032
1.20299,2.30988,2.04675,2.26177,-0.44847,-0.89022,-0.49005,-1.72732,-1.43151,-0.94979,-0.59173,-1.88961
-0.33957,1.33954,0.99272,1.18224,1.01328,1.58402,0.76494,-1.4561,1.00755,0.67374,-1.42037,-0.12734
2.97441,1.6089,2.68731,0.44357,0.61903,1.04631,3.31386,3.33497,-2.29857,-1.305,-0.03698,1.08135
1.12408,-0.26174,1.66893,1.1697,-1.39203,-0.18363,-1.73617,-0.87921,1.49883,0.02758,-1.91402,0.789
3.24118,0.79618,0.60895,1.47084,2.82964,2.1185,2.34468,1.88887,1.56902,1.21772,-0.99537,1.50975
2.53513,2.46635,2.43995,0.72122,0.98349,-1.8464,0.11041,-2.07047,-0.27569,-0.44904,0.17381,-1.147
-0.3247,0.74998,0.60565,1.51984,-0.40637,-1.71123,-0.28655,-1.55905,2.77067,0.46532,1.03529,0.42471
1.41586,0.63739,-0.11508,-0.11685,-1.02242,-1.53802,-1.13751,-1.54199,0.0961,2.7947,0.98197,-0.05401
-1.16412,-0.2029,1.10989,-1.02068,1.62387,0.23402,-0.95231,0.47697,-0.69238,-0.48978,-0.60677,1.04466
-1.55881,0.72552,-1.62057,-0.54467,-0.49187,-1.49718,-2.26233,-0.25102,0.36638,0.85928,-0.84353,1.09038
1.08499,1.25542,1.97125,3.69076,1.36417,-0.6281,0.34178,-0.43277,2.18098,-1.56735,1.91828,-0.13497
0.11011,-1.29381,0.36585,-0.20917,-0.64686,-1.70385,-1.32245,0.63995,0.35878,-0.0463,-0.66016,0.182
0.58732,-0.41114,0.67086,-1.68236,-0.64061,1.66535,0.27219,0.90492,-1.1912,0.09211,-0.46859,1.03773
-0.00114,0.90108,0.42229,-1.24822,-2.65552,-0.64292,-2.53452,-1.76118,1.82459,-1.42164,-0.99742,0.94613
-3.0407,-4.10492,-2.24592,-3.18718,1.08726,-0.65321,-0.85198,-1.79715,-1.10014,0.48318,-2.7088,-1.69596
-0.02285,0.50596,0.01562,0.20083,-0.29415,-1.03056,-0.94844,1.45308,0.40581,1.29726,0.36043,0.37147
0.35655,-0.04392,1.975,2.45557,-0.84605,-0.28062,-1.15525,1.57914,2.79645,-0.81777,-1.27437,-1.34663
0.52377,2.33739,2.08071,1.44424,-0.44924,0.54322,1.15325,-0.01091,-2.32689,-0.77815,0.81387,-1.06052
0.45103,2.33703,1.44386,1.41136,1.33257,1.62103,-0.76598,0.15349,-0.07116,-0.07499,-0.73439,1.54878
0.47101,1.20304,0.46683,1.80065,1.95037,0.81489,0.54966,1.16341,2.01231,1.2642,0.11459,1.54865
0.95768,1.18261,1.3504,-0.42943,1.02253,-0.77769,0.24633,-0.67364,1.69883,0.24646,0.33269,0.62767
0.18825,1.96019,-0.6135,1.81083,0.36718,-1.65766,-1.27996,0.18918,0.01024,0.74102,1.07056,1.41832
-1.32901,-2.82279,-2.11144,-0.87981,-1.49169,-0.69929,-0.62744,0.01814,-1.12927,1.07686,0.77563,-0.69715
-1.97077,1.06415,-0.34189,-1.29029,0.32605,1.17573,-0.19051,1.13027,-1.02655,0.1856,-0.05327,0.1193
0.38166,-2.52408,0.31739,-2.27668,1.27372,1.16795,2.78331,3.60182,0.07949,-0.12889,-2.11951,-0.44614
0.77976,0.06634,-0.58538,1.71394,-0.5825,0.16367,0.20925,0.94969,-0.0471,0.33654,0.46316,1.97727
-0.13532,-1.29588,-1.95703,0.44252,-2.14202,-0.24673,-0.51837,0.39336,-0.58141,-0.57375,-1.79684,-1.33419
-0.67692,-2.3261,-2.58131,-0.61566,-1.27462,-1.94087,-0.52834,-0.8075,-2.92792,-0.75945,-2.17123,-1.26747
-2.24899,0.54752,-1.68982,0.99439,-1.20542,-0.29311,-0.86248,-0.54539,-0.69219,-1.68958,0.38694,-1.85339
-1.17477,-1.31108,0.09359,-1.0815,-0.85671,-0.27844,-0.33261,-0.93452,0.26854,0.27068,-0.50374,-0.96655
0.01247,-0.13569,0.28003,0.25369,-0.23242,-1.46301,-2.52409,-0.9524,-0.15157,1.32358,-1.12822,-0.54284
-1.39296,0.68798,-0.71985,-0.11126,1.37138,0.84811,-0.79181,0.29826,-0.32712,-0.48272,-1.74317,-1.48509
-0.25636,0.99955,0.3456,0.67069,-0.7183,0.58133,-1.9241,-0.52773,-0.97562,-2.13481,-3.01416,-2.31526
-1.23663,0.03362,-0.107,-2.0489,-1.00819,-0.31567,-0.00892,-1.98442,-2.82575,-0.7232,-1.56653,-1.70998
-1.38738,-0.32591,-1.36103,-0.29931,-0.24931,0.10328,0.01013,-1.73427,-0.44007,-0.47204,-0.09586,-1.36304
0.33504,0.79127,1.3861,-0.26734,-0.37241,0.10804,2.96405,0.89786,0.79936,-0.63456,0.62392,0.68846
-0.75342,1.19175,-0.18231,-2.96452,0.34099,2.10946,-1.24245,-1.02874,-3.11917,-0.60856,-1.71193,-2.46122
1.901,1.12513,0.55923,1.55344,1.55081,-0.68554,1.25534,-0.7779,-2.39348,-2.08405,-2.2628,-0.7833
2.07039,2.12984,-0.11774,1.93682,1.70271,1.54212,2.66863,0.44644,1.163,1.18602,0.72346,-0.9491
1.23583,-2.69227,-1.46342,0.05816,1.60089,-0.02758,2.27328,0.54972,-0.6602,2.44094,0.86337,2.53113
0.30164,0.56101,1.59469,-0.02389,0.69036,1.07207,-0.47216,1.10927,0.07051,0.79171,1.28111,0.44536
3.88507,2.1702,1.77391,2.35422,1.92756,0.92558,1.99848,1.43831,1.387,0.55286,0.09203,-0.31542
-0.07895,0.99091,0.76586,-0.16623,-0.54242,2.48695,0.40289,0.11869,-4.09675,-0.94142,-0.71823,-1.64704
-2.01265,-2.12952,-2.46404,-2.9896,0.22476,1.37809,-0.77566,0.39692,-0.1221,-0.92268,-0.03306,-0.37441
-0.41177,1.05267,1.75808,3.05707,-0.37826,0.49995,-0.71871,-1.05839,1.81747,0.05908,0.71281,0.02986
0.52192,1.07193,0.25011,2.6568,1.78264,0.86754,2.00393,0.1662,0.15972,1.14354,1.38302,-0.07634
2.23462,1.69241,2.9838,2.51128,0.01628,0.26037,1.30891,2.65115,0.58598,1.7655,1.3398,0.1869
1.6951,0.59675,1.8359,1.42467,1.26141,-1.28375,0.253,0.92268,1.89366,0.46142,-1.36337,2.28658
-1.2649,0.71753,1.26937,-0.95559,1.17167,0.569,1.43491,0.02044,0.99191,-0.21457,1.15946,0.20858
1.89315,1.47927,0.6412,1.71763,0.03106,1.36091,0.09141,0.98608,0.33159,0.88747,-0.32182,-0.24914
-0.77466,-0.6094,2.01476,0.71281,0.37791,-0.65334,0.60461,-0.19081,0.11168,-1.53242,0.53137,-2.312
1.1714,0.45484,0.33738,1.84921,-0.38216,0.41541,1.66313,-1.66511,0.70809,2.16029,1.90437,0.7115
-0.36018,-0.06172,-1.15431,-1.46209,0.48681,-0.80181,-1.31217,-0.22691,-0.04962,0.61598,0.49403,-0.71777
0.10663,1.00492,0.66025,0.00288,1.7611,-0.97115,1.42976,0.14186,3.19048,3.32275,2.18961,2.39197
2.35542,1.3923,2.57351,3.13813,-1.35098,-2.01067,-2.71431,-1.8407,0.66299,-0.32262,-1.06769,1.34944
-0.72509,-0.84438,-1.06122,-0.15659,0.27509,-1.42134,-1.46101,-0.86033,1.24757,2.75924,0.23709,0.28257
-1.56485,-1.01126,-1.72683,-1.16711,-0.72918,-1.67449,-0.14674,-1.54483,0.02933,-0.41571,-1.49567,-0.36827
1.61667,2.71158,1.14306,3.80709,-0.13784,0.65547,1.60351,0.76111,0.07947,0.54693,-0.36488,0.57962
-3.05927,-3.16687,-2.83636,-2.11054,0.37806,-0.55412,-0.98207,-0.43071,0.20484,0.42458,-0.30439,0.17536
-1.15675,-0.79914,-1.14004,0.11709,-2.28481,-0.16235,-2.69205,-0.53082,-1.74816,0.18202,-0.0672,-0.90566
-0.83753,-1.30586,-1.49477,-2.85942,-0.467,0.23415,-1.08017,-1.27655,1.08896,-0.42841,-0.37119,0.60422
-1.84078,-2.51159,-2.77505,-1.85553,0.59701,1.10529,0.38076,1.28667,0.35321,-0.2217,-0.85296,-0.01655
-2.94641,-1.96396,-2.97118,-1.81317,-0.28329,-0.69746,-1.15851,-2.01429,0.69389,-0.41161,-0.45915,-1.35325
1.66625,1.12504,1.57989,0.36831,1.96426,1.11713,2.28786,1.00808,-2.06033,0.80928,0.23755,-0.21895
-0.49082,1.53047,-0.86995,-0.55624,-0.30579,0.83703,-1.81145,-1.31063,0.41507,0.67854,3.03991,0.58471
0.68052,-0.96576,-0.97809,0.38147,0.87711,1.10851,0.68597,0.02068,-2.49505,-0.2737,0.64536,1.23683
