"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
2.47857063729052,2.36012055626067,2.84583887351475,2.48264747442934,2.61590273703656,2.52318141122935,2.56444181123865,2.86885310365839,2.8183457638349,2.55998566727952,2.90753752754786,3.04065460542929,2.57671361716343,2.53099203559885,2.73904181010632,2.34368999465192,2.37674854453125,2.64878213713635,"NA","NA","NA","NA","NA","NA"
"NA","NA","NA",2.37035230810516,2.44633001313516,2.35444461523811,2.27214533681701,2.43470240377555,2.35178530702235,2.43402351586177,2.24064040702222,2.38081634076758,1.79587658119544,1.75766938689127,1.7959878289437,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.80657412064566,1.85363114350217,"NA","NA",1.62253440938811,1.68804402527846,2.02764789312415,2.23803474908138,2.0175597639801,1.98783176066524,1.93861782008089,1.91429964711163,1.870937173518,1.44656915115543,2.22427331993731,"NA","NA","NA","NA","NA","NA","NA",2.02454788306012,2.14077314743063
0.971362590350084,1.28604423275178,0.923366375014414,1.55628441332834,1.19064885715721,1.18964970105051,"NA","NA","NA",1.28242804723506,1.36932210018823,1.15849900107537,1.3242099964892,1.29165520017838,1.16885270135288,0.911104565034653,1.35611341709744,1.25131021810593,"NA","NA","NA","NA","NA","NA"
"NA",1.79998001990839,1.69566705140626,1.93460633950242,1.91322745697121,1.40165844076579,1.95181000547075,2.18859483803185,"NA",1.61630334624886,1.53917161667801,1.819786568763,2.02067753827299,2.42300412909269,2.2735822083197,"NA",1.1768577085645,1.58936963114986,1.24116865753965,1.60974635682841,1.22965634211006,1.06126580497636,1.19031245318805,1.40321267690722
"NA",2.27074079373958,"NA",2.84017371339284,2.52018245084599,2.9387956549617,2.44322147563805,2.04946523030745,2.76963234002228,2.1280698148675,1.61540214811148,2.47457966266241,2.41189084635549,2.19509552754191,2.71253534891144,2.83105229717337,2.62015172819505,3.18050069525821,2.4206905617607,2.20726193331377,2.17524021459581,2.39724256215706,2.38289186106706,2.34449232106296
2.50982609585888,1.91353609203592,2.52175886498315,2.22282085307604,2.23867359380383,2.02858596880123,"NA","NA","NA","NA","NA","NA",1.90526748837158,1.94815749796231,1.51881268613643,1.4230348546945,1.08161754253076,1.26058172873499,1.29040905340431,1.16324956576069,1.56091833343989,"NA","NA","NA"
3.27019310750621,3.46599193502576,3.56814349739467,2.25157587208156,2.34111387273086,2.4040456226466,2.81311442130461,2.75098117311671,2.61642315330817,2.95039115098849,2.69780586458892,2.77076182634128,2.45895538614046,1.96491998171331,2.29418636955699,2.62671151306816,2.92738595591678,2.80847351622781,2.91206360875043,3.31104420085868,3.61890892056424,2.65513339863799,2.56240774176905,2.97823719177964
1.91444522929082,1.82037921671571,1.70146089847767,1.75183122840977,1.43931475556865,1.19783043493995,1.72323561274066,1.44431967085116,1.17415295387257,1.74589144007841,1.26942355165754,1.569325660221,1.75413290106057,1.7746895409789,1.50009595840565,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.82504729246746,2.03337647301875,2.52628436634205,"NA","NA","NA",2.28894739247045,2.23005456651506,2.77204359624698,2.03456673798877,2.12729813004865,2.14049483407036,1.96255797276298,1.87664889493054,2.45440662786605,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
3.00901602891949,3.12926137786479,3.06478187823506,2.92503692266566,3.35209257358223,2.8341457045195,2.90341157187732,3.01852886326924,"NA",3.10829015990099,3.18875013140924,3.09335325302327,3.1176388789678,3.02300317210305,3.1013455874793,2.66308410607311,"NA","NA",2.62302837713387,2.84792329371325,2.53827213324439,2.61035518437746,2.94437277571619,"NA"
1.76099680334078,1.57748893084569,2.11239111580301,1.75929733328502,1.93491398704545,1.95040118325542,1.91577746042543,2.05024470259649,1.91475944910622,1.93765159250375,1.8433948780793,1.90821847732076,2.56137211570853,1.91921013289217,2.68762713601555,"NA","NA","NA",2.24286777187047,1.72726229574323,1.89816882876333,"NA","NA","NA"
2.29186493155214,2.32606713658546,2.26594625627849,2.07574809720592,2.16148281976627,1.95184314710317,1.79363833736667,2.20747214947675,1.85080851917856,1.99240353784394,2.0765623345552,1.80725482599458,1.73048877294181,1.65759713477176,1.92555891369098,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.16816530822612,2.15836685459831,2.13332442882884,2.26893216123812,2.59618684679087,2.29673934345353,2.28146860073778,2.4516422005946,1.88224502636243,2.19540221614835,2.14001311264235,2.30428230173018,2.61726573038803,2.33147060722525,1.88155128194083,2.20273099312749,2.02496891031829,2.1505331608037,2.31434734298338,2.17704601642132,2.07333109301168,1.85179422397632,1.93834726733999,1.77433833507606
2.35689401145626,1.93563841962352,2.21154441406008,1.8989433865233,1.41748350374548,1.65930780078791,2.34155009371531,1.98807385421244,2.12788987888629,2.86365497811233,2.33507847602655,2.32962831602647,2.0323290365062,1.68276809237812,2.08103648224767,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.49652122675439,2.40914442720599,2.62465263028736,2.75176018398609,2.53236085651833,2.56227878524503,2.64959069291357,2.56292478175736,2.44400096820928,"NA",2.44034244758166,2.52677722608703,2.25851901719628,2.72261470102525,2.95661174433061,2.36895550925514,"NA",2.57021683307287,2.29077482707448,2.59005653921632,2.4701294675992,2.97914334883069,2.8907457502529,2.96799251176788
"NA","NA","NA",3.54143462101998,2.84325915016846,2.77930871876694,3.05550259176264,3.32759468199295,2.85974551143198,2.35880876532585,2.45825408036879,2.43330097763659,3.41199783962578,3.09746609907482,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.76178838687485,2.07817812549423,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.64343856126239,1.63733736610108,2.20620804992943,1.09436013427254,1.61461494390201,1.62978980665575,"NA","NA","NA",1.69058645701728,1.60155685597198,2.18251691566791,"NA","NA","NA"
2.93952179435695,2.35958379924589,2.81657163116997,2.40474972711091,2.44213133909116,2.7549571805447,2.61296921163634,2.05586737070301,2.44289824446366,2.23747820870363,2.15904441224811,2.58481608234986,2.17529186651369,2.12063509696769,2.39483215881488,2.45870027009936,2.05501550290247,2.33797394119801,2.25980653112813,1.85721974164243,2.48711962375879,"NA","NA","NA"
1.93498783111673,1.65152472089277,1.72783849667211,1.37717702385436,1.1157045305248,1.05812038396722,1.20810099438881,1.15498740693027,0.988718493353583,1.7058765363003,1.55368597388607,1.32860293108395,1.42037019962978,1.07668319489451,"NA",1.34807884880902,0.946515915992822,0.825456663620207,"NA","NA","NA",1.4244866955131,1.18920546363518,1.10039848752769
"NA",3.71954224992917,"NA",3.36825471460107,3.06001056764621,3.55566421238637,"NA","NA","NA","NA","NA","NA","NA","NA","NA",2.97176833931361,3.04869341961822,2.75655676526077,"NA","NA","NA","NA","NA","NA"
3.31036328205315,2.87704834104281,3.07761367430712,2.77033700737608,2.15560884490093,"NA",2.66999967466353,"NA",2.68402935043003,2.67529633362925,2.5398773091997,3.03439099644461,2.68153517599069,2.08673096131755,2.93794683776515,2.21016893618039,2.0993079551791,"NA",2.09626728938414,2.02050798507252,1.6910930137292,2.32064232253359,2.13602592899511,1.9993543325097
2.48704999396289,2.84912049147151,2.74107133714957,2.44673505802493,2.89347050031349,2.39132504859378,"NA","NA","NA",1.51862947476125,2.45749282484388,2.07333010080028,2.35087165249857,2.50180771037991,2.18056058953463,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA",2.97477964521733,3.42377517383347,2.90737857162554,2.85622190666098,2.75713392614502,2.9801626668125,2.44864228575654,2.58332880893073,2.8015392226024,3.0773175366457,3.2860517236915,2.6123552576416,2.84086684502982,2.62614861630496,2.57502991610168,2.46860786043222,2.70319905906976,2.72245095780489,"NA","NA","NA"
"NA","NA","NA","NA","NA","NA","NA","NA","NA",2.50018973102483,2.70392918417619,2.94383872647106,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.68284452857835,1.96203560819081,1.82969874400589,1.82916845910493,"NA",1.92603972516437,1.61715881007937,1.56361564523221,2.2087008919903,1.67078633080303,1.51278137891088,1.41238363896627,1.56453784014111,1.27521742938559,2.02523081855846,1.92834906618248,1.95539229948338,1.81532978802891,1.39134773532503,1.28387568477143,1.65256283353977,1.64779435687409,1.44668838780957,1.62946754534703
1.53795356765736,1.41814573875284,1.70537525591026,1.39139458420611,1.92681324977131,1.73144042960561,1.59051714370938,1.56397168075052,1.47350668753273,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.7558037909186,"NA",1.74285624822198,1.36149937411677,1.61964734809144,1.23193427150839,1.9345394495199,"NA",1.57276987777942,1.49707084684392,1.66495856528508,1.68748228479522,1.4233612185173,1.03047453787719,1.32813597920416,"NA",1.37140374207562,1.01094279814543,1.17637245788541,1.45710354240671,1.07580030762231,0.91477292544743,1.20030695099553,1.21043518864802
3.0023383645943,2.56010969092562,2.90039788219032,2.91850197428981,2.81120644155332,2.97543098019538,3.12727496982887,2.91546633167282,3.20765124424987,2.70660004768248,2.29710990505936,2.84940811706722,2.26210137442062,2.02995838428614,2.8338396858186,2.45914140672626,2.31167316812649,2.74860561996373,2.39671326055586,2.32291329448894,2.41449441489485,2.16987705466522,1.88001002619373,2.40140105104983
1.86552366482952,2.19846402141521,2.27939581944091,"NA","NA","NA","NA","NA","NA",1.50792427558163,2.08646892267326,1.56264068103251,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA",2.76278122973598,2.63192198933973,2.93955379357102,2.46767403099846,2.02028459729416,2.52056180168551,2.42697622737169,2.5420191427766,2.63609569294585,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.85196715884381,2.93329372179854,2.62049753150646,2.86098560102355,2.82986790352667,2.60129858635896,2.56417164679975,2.64444279497108,2.45644722568498,2.67843762167869,2.36820061461942,2.58252926905277,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.07189751095349,2.58832562953274,"NA",2.27220457767662,2.11488495269758,2.23181489676623,1.89029077857471,1.65718361034482,1.59963800517746,2.49411311838855,2.16397475995594,2.24478968991567,2.14327999372077,1.94413821082275,1.91573841560669,"NA","NA","NA",2.34053915964575,2.37488881285667,2.3643830666836,"NA","NA","NA"
2.96497025082251,2.68878943680518,2.49756403905353,2.55545234841968,3.07491508991611,2.90489867773258,2.48126179101804,2.73814700179648,2.77875165450342,2.15836978239097,2.50914260774157,2.13676632076394,"NA","NA","NA",1.9160186516928,1.94559127184583,2.08438716421549,1.41031338413808,1.71374693204604,1.48200573954912,2.25211267471389,2.02208630637367,1.98858634998951
2.66360537394235,2.86262241946315,2.74749931483987,2.56278546331693,2.32406284143708,3.12787462778478,1.87255308931513,1.76878475790565,1.87594321320047,2.18049939938107,2.62428686773075,2.42300108821555,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.36818754010977,2.4088571077071,2.35979230630479,1.87443045766101,1.83155178346662,1.69080711860185,"NA","NA","NA",1.31252093389999,1.98745678769246,1.94019488570781,1.85292988216083,1.80527576583014,1.98794954150043,1.64600093694014,1.96051982590926,1.49754714406029,2.18007760597115,1.84093133415914,1.87192419627923,"NA","NA","NA"
2.41552915964748,1.88350218377733,2.36359060392344,2.72547283192604,2.13523135038941,2.95863053958319,2.25544929362698,1.95940554750532,2.24135147271929,2.42842127052605,2.10071110319048,2.7276029737669,1.89063578010367,1.71086950464285,2.13124236231661,2.30063552112246,"NA",2.64267528941666,2.30408033468125,1.83655321502562,2.58514406366751,"NA",2.01746268826326,2.06782661196807
3.11300077667155,3.46297443342554,3.44588640428181,3.0094193431439,3.34936641961186,3.38476281308692,3.01033808534869,2.75399855366069,3.35029507998981,"NA","NA","NA","NA",2.00911792958477,2.32268887457863,2.92927864756064,3.20282033702547,3.10884046930498,2.76888707610374,2.441432690267,2.8579276268664,2.7486710541884,2.70911065837002,2.71027121477709
2.08826526281479,2.03630490578685,2.27727669373887,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.52607555842855,1.62870244103904,2.42374071527365
"NA","NA","NA",1.7149890584577,1.43040887703785,1.70800160937607,"NA","NA","NA",2.07825820656155,1.68277540759516,2.45424049194636,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.72389030576752,1.33105407789718,2.11434022893149
1.83542879206913,2.0825439218584,2.40803811987793,2.01770932677525,2.54393788232291,2.49503136714442,2.08521266796435,1.45186784720691,2.5691741635601,1.97052193405524,1.95012790626666,2.47244725498675,1.96904663065798,2.28538253077119,1.94260108324966,"NA","NA","NA","NA","NA","NA",2.17963739536194,1.66391502859731,1.99937516800876
1.94341259516378,1.9496951390316,1.85715805405939,"NA","NA","NA",1.84604409089541,2.05268408274232,1.94583049950603,1.71018548212592,1.70685027387054,1.6750965788644,1.66009666080746,1.93360489996066,2.38431867690972,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.86935350087512,1.50843674797548,1.10035517519474,1.69995295054927,1.58333746868481,1.02596962993912,1.10455931834729,0.958106864107053,0.689432369801684,1.58441920040218,1.27428401769296,1.04639836494861,1.72442785734135,1.52644346591603,1.28795543719479,1.75781779131831,1.94796073575538,1.59048417850018,2.11455610060841,2.13326496166346,1.47668953543423,2.12900884879032,2.06005877138346,1.65346198524022
"NA","NA","NA",2.15302074138727,2.36834854076707,1.83111835236922,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.86524159367526,2.96010783127822,2.94664246627323,2.50519256761819,2.39098970261549,2.30985304374013,3.29538540894549,2.93729021876093,2.63691317218408,3.16120704271987,2.8099105746221,2.96221205462405,2.62179919042246,2.65685050784061,2.34571296836007,2.92483662698035,2.58834805344642,2.68572300413758,3.11406356598316,2.65580691889175,2.82404817172704,2.65996044608948,2.65109581320355,2.73358998130624
2.91839256176644,2.62489262543232,2.87662498303281,2.26185604509958,2.10668221280776,2.63894191968381,2.00376453682625,2.35217619296952,2.79426249131295,"NA","NA","NA",2.08984406604368,2.58110883935511,"NA",2.79026192664998,3.09310592151932,3.02165872939569,2.80583577035618,2.96916357810194,3.611226091236,3.06924615540805,3.05922961889976,3.13706707715326
1.36607630623951,1.15751414739961,1.87913679175506,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.69835753137187,1.73450280521832,1.7975988521366,2.0766139874662,1.73481568457382,1.74272326435184,1.25677243169305,1.2047739375972,1.5255297465762,1.48979397713961,1.72374957432333,1.55237499097821,0.974500336894494,1.75503528498807,1.40680535371337,1.76894229461665,1.71315329744209,2.01105244190397,1.71970871384578,1.74175181721911,1.63858977691692,1.62009609628725,1.4339358737698,1.59336945617033
1.93436881802465,"NA",1.88591986185188,1.67153297759543,"NA",2.00900480012502,"NA","NA","NA",2.04014545002264,"NA",2.17688130155635,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2.15905026132611,2.37858716001682,1.86985124754001,"NA","NA","NA","NA","NA","NA"
1.67740820292976,1.7652777589315,1.83985552192193,2.10628849554119,2.47821331553438,1.77806187853114,1.65610866098111,2.26432254650516,1.55193442608039,1.87428059544134,2.28712893318388,1.72108126762082,2.09536305225125,2.30517758872497,1.87069378673053,1.91461238072316,2.07211753256031,1.69388620323835,1.79893241421127,1.74213217152898,1.66139710539394,2.02283159016619,2.28134121461376,1.94160019220964
2.15353704136886,2.03378186491974,1.96834453474994,1.65453142585883,1.94803859902265,1.7131566861526,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA",1.58100648095033,2.03522205434524,2.19687678352119,1.33372920813712,1.86186040152219,2.54024510921644,1.80915347083297,2.05712181932725,2.11253196064775,1.30827640263027,2.08994924151993,1.84028959467708,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.76638333239721,1.66936975889976,1.83618986247462,1.7858682382471,1.77671361913114,2.08246986610487,1.65572965216938,1.86872687555098,1.40840673629315,1.77420745530926,1.95823201895348,1.95568348002481,1.95485604861294,2.07449123803593,1.84998229780678,1.20288836269795,1.37556120215936,1.26847332519118,"NA","NA","NA","NA","NA","NA"
3.36980447304022,3.1632666788559,3.36585073300451,3.29318563222995,3.02363534591555,2.77829145894619,2.99188853162004,"NA",2.79352842160343,2.97976152076086,2.6109041098074,3.00316503824963,3.6429339869093,3.27458956054571,3.15242044834151,"NA","NA","NA","NA","NA","NA",2.668450471631,2.47743326068822,2.62385219792341
2.50289541031655,1.92322381329995,2.19521906011561,2.21256798538416,2.2603319202077,2.15056287840077,1.89519923814159,1.73242326553176,2.1985992008677,2.0150946359494,2.11843997891716,2.29585410625684,1.98811963560712,1.58215487378356,2.17810318806229,1.92491021964684,2.03464224683738,2.06658096871923,2.11446971548758,2.05369392025326,2.24036162558997,1.88134934778569,1.74013296394179,1.89995764127164
2.57865062789233,2.23699229834968,1.99921011684236,2.37349082280019,2.20656514167799,1.86683626886829,2.27716374037307,2.28821449164591,1.83305246010484,"NA","NA","NA","NA","NA","NA",2.01349075371639,1.99975075302157,1.98178826827428,"NA","NA","NA",2.33576458342338,2.0846769944957,2.05109207303623
3.06768366750228,3.45014686171572,2.98006949945065,3.1773822987172,3.36421231882101,3.22688168176839,3.1766529384061,3.68823705414224,3.55838768710556,3.18832198086121,2.83072307961039,3.01830329655644,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.79588811708282,2.76130645958202,3.00607289764435,2.78596973657343,2.71369195057211,2.6491408702884,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.00213488575986,0.996366863385051,0.580862437639494,1.87262060650264,1.76058509100088,2.03137939006202,1.44729595293905,1.52018459125789,1.24417661630384,"NA","NA","NA",1.24293484480182,1.37398831687161,1.88543929191733,1.64613488808057,1.58616318753221,2.03932121504049,1.36583458202305,1.93256987045787,1.55011871351754,1.26630365341773,1.7566943845035,1.42048000248475
2.17914073080083,2.72594308125177,2.86758372386235,"NA","NA","NA",2.37793903839077,2.90800952579622,2.52079759554359,2.10060283923877,2.51576708839523,2.6278958192469,1.66137342948284,1.80656741984134,2.01181105283792,2.18552047227752,2.52235902663412,2.51468726463002,"NA","NA","NA","NA","NA","NA"
1.72574551523137,2.18169773677449,2.00340517858547,2.29030224037625,2.51958694292925,2.4473519444104,1.87174938888633,1.6937016723142,2.17594649371855,1.52789178053469,2.02667138969822,2.13858247101876,"NA","NA","NA",1.98314069908525,1.78600522964112,1.84610844685324,1.39588917192671,1.50074506514387,1.96720824161238,1.93863411973183,1.51659804430381,2.00066908233063
2.75301349003195,2.96182488933418,2.70145345905111,2.72359816573262,2.99934999148641,2.80658892326244,2.78448920201905,2.92971612283168,2.82535825266975,2.93225393780061,2.67480747598887,2.89905876522465,2.94019479614763,2.87193888611224,2.75997162463385,2.83763924007682,2.8332978714443,2.8900435593299,"NA","NA","NA","NA","NA","NA"
2.33138801008801,1.950518240636,2.24433310801121,2.36567632522656,2.06663818031765,2.30048152711885,1.97972661892273,1.60130435980039,1.9272268936558,1.90111649815764,1.98743940708685,2.27516151480503,1.76489292443772,1.22585673521901,1.59521001090698,"NA","NA","NA",2.2298925316404,1.46473197266262,1.79804081682038,"NA","NA","NA"
"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.91769656714475,2.04160565145085,2.0789234704908,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
1.77920706241734,1.5395584693054,2.10060745344931,"NA","NA","NA","NA","NA","NA",2.42776153780038,1.89151254803412,2.49668793323374,"NA","NA","NA",1.93474786428135,1.5763013859665,1.8032358122905,"NA","NA","NA",1.7613464940798,1.41661259243154,1.88691350903267
1.9511448383623,1.96778852006733,1.70489280528959,"NA",2.05389448060367,1.6857255402122,1.5065413479317,2.11918049578149,1.86180101103231,"NA",1.14076316897076,1.65384411489803,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.73931043131663,2.56412773343091,2.67064134568561,1.84667963940432,1.91565173663426,2.15670468481235,2.06747216359669,2.00243399653346,2.40502761672926,1.94047395248669,1.75203802259822,2.03357681774649,2.53908068871549,2.25051384258414,2.44650690711003,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.0425684998991,2.17744518507601,1.86189317343013,2.10993041606547,2.11214028981547,2.04568954166445,1.65905785291573,2.27911014598979,2.06309792303332,1.81061841831726,2.01924544028775,2.1614465419708,1.31785940891234,1.50268570606425,1.54041396211551,1.63566322171305,2.0515007987944,2.1868891837013,1.86701256225102,1.75673019672938,1.91939652978516,"NA","NA","NA"
1.53676182505865,1.37082114475156,1.45114347941015,1.26189107305581,1.31949888857796,1.51231380595683,1.60858852422839,1.65289583682491,1.94293935653057,1.74383101784686,1.71162719318935,1.57188478627154,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.35158734718675,2.83693108996515,2.28896955556492,"NA","NA","NA",1.62476464229483,2.02276911572487,1.89787798345216,1.53422165345415,1.68196353526927,1.58305751631815,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.41944233440248,2.53733280476939,2.8399983021595,2.18432450042073,2.55884821345991,2.45065341148672,2.04408760110179,1.98574498424706,2.10551154216431,1.96297048407179,2.30496990715012,2.44876640188447,2.16950183442119,2.30628749980236,2.84962853156184,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.07691785283537,1.7831696417467,2.39802301420663,1.81571115095784,1.95992721977015,2.35925560829104,2.61193792951598,2.41700938271939,2.81931130030705,2.09163445268189,2.11545008217146,2.31722152356063,2.56296249373868,2.54312927506907,2.7598789743719,2.78648522907993,2.73285766175013,"NA",2.36042645181048,2.76191256066835,2.8067865669664,2.2757681084296,2.70531163513422,2.46453888271218
2.62981143280185,2.30540301477116,2.44710682929046,3.24660115738268,2.55888229873867,2.27101179539805,2.37454118993904,1.95924047512115,2.40529612603207,2.70624620191742,2.52737332279477,2.71382364051621,2.67493895610946,2.57034256523756,2.91836191955556,2.55440785032905,2.05047229923684,2.11110998787417,2.31835871195454,1.70578343438976,2.10491479304596,2.61218885932568,1.77495717547738,2.24674719119043
2.78636391452723,2.76087225003709,2.5847105852281,2.76306777536815,2.17939565860276,2.66566737335325,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","NA","NA","NA","NA","NA",2.31639411650562,2.02043876211019,2.5569724621303,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.95939832543601,2.1406111704591,2.37922833857378
2.57155375046121,2.6242254423533,2.2920903891227,2.74449813844581,3.15802013872906,2.36354444997286,2.7358507896014,2.88538181738365,2.91145707967325,2.9702919046866,2.91399259754902,2.58406759724689,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2.55895338598224,2.51408566862244,2.19662725355428,2.56705109360857,2.14502102646574,2.25111708916738,2.58264361013534,2.27233149242804,2.59543049951067,2.70832499994839,2.75019311929053,2.53496824229828,2.51601687945676,2.40619366492094,2.14621860191184,2.81706339180607,2.54749426765337,2.84546217523679,2.56761074533616,2.39237150689847,2.56456664205657,"NA","NA","NA"
