    4.304714     3.477278     0.408396     5.095075     0.138364     4.242256  1    15
    2.667194    -7.818531    -0.653122     2.375397     1.557868     0.834417  1    15
   -0.369534     0.159944     2.469658     2.450018    -1.659990    -2.813104  1    15
   -3.118530    -2.604881    -4.864687     2.464050    -0.736235    -4.254378  1    15
    2.231332     0.797198     2.146413     2.802952    -3.856545    -0.534505  1    15
    2.569776     1.621046     7.048764     6.972978    -0.109424    -2.311297  1    16
    2.481847     3.556375     3.412306     4.061086    -2.870411     1.417760  1    16
    0.835132     4.272763     5.451718     7.122768     5.509224     0.211464  1    16
   -2.310441     0.221454    -1.113462     1.458954    -1.435455    -0.179766  1    16
   -0.007344     1.220347     1.095780     2.046081     3.544418     0.711134  1    16
    2.022547     2.779557     3.375133     2.477901     5.104533     5.260799  1    17
   -0.166639     0.830423     2.099018     2.755524    -4.790034     6.502891  1    17
    0.451334    -3.576894     3.479464     3.046320     2.311982     7.707693  1    17
   -4.459585    -3.057292    -0.086725    -0.775512    -1.435040     4.520125  1    17
   -0.497754    -2.791026     3.638253    -1.019912     0.308770     6.368755  1    17
   -1.907909     0.347738     0.273852     0.311830    -1.093813    -1.869876  1    18
   -0.440946    -3.166931     0.153846    -3.450925    -1.009085    -4.662238  1    18
   -1.730135    -0.418876     0.254958    -2.899425    -0.532118    -2.179570  1    18
   -1.095600    -2.923234    -0.845806    -5.945603    -2.188013    -4.898485  1    18
    3.294852     1.140270     1.060152    -2.462868     2.571838    -2.714791  1    18
    2.165403    -1.838816    -0.443582    -3.281093     1.618748     0.661881  1    19
    3.823476     1.055131     2.542537     2.337723     0.020801    -0.008017  1    19
    1.841604     0.388080     1.065051     2.529162    -0.028497     0.201288  1    19
    5.027401     1.596207    -1.305766     2.480551     0.447533    -0.643241  1    19
   -2.261767     0.799964    -1.997458     1.039421     2.264334     1.683120  1    19
   -0.651834    -0.379508    -2.260518    -2.414470    -1.253482    -1.073041  1    20
   -0.845828     0.341547     0.154991    -1.444577     1.921646    -1.876335  1    20
   -3.272776    -2.197021    -0.849397    -1.587984     4.146551    -2.215671  1    20
    1.837042    -2.010546    -1.629238     2.562452     1.688819    -2.443835  1    20
    4.156172    -3.469865    -1.162679     2.148147     1.008756     4.070386  1    20
    2.634824     2.956221     1.537720     0.231495     1.567075    -0.815526  1    21
    5.419666     8.420181     6.227698     2.141910     0.990348    -0.509617  1    21
    1.805491     2.334713     1.618486     1.091183     0.767848     3.894249  1    21
    0.635777     0.788085     1.990381     0.746664     1.422372    -0.741275  1    21
    2.222768     0.262222    -0.063288    -1.494575    -3.418601    -0.776433  1    21
   -0.276656    -2.238256    -1.634779    -6.330950    -8.861456    -2.437289  1    22
    5.236168     3.317034     2.984914     1.577571     1.172024     0.940908  1    22
    0.994409    -0.959660    -0.332084    -6.100137    -4.776429     0.256877  1    22
   -0.247634     2.974752    -1.365958    -4.486075    -3.971875    -3.168359  1    22
    3.252568     0.063569     2.808941    -3.148035    -4.300832     0.702249  1    22
   -1.166746     0.973079    -0.987495    -3.812691    -0.116321    -3.006650  1    23
    2.092718     5.528541     3.465661    -0.436956    -3.722005     1.930009  1    23
    2.217738     4.210275     2.524201     3.680112     3.095294     1.718735  1    23
    2.289851     5.368896    -0.878592     1.834612    -0.901255    -2.959033  1    23
   -0.067037    -2.423518    -1.369504    -1.988976    -4.494410    -3.355154  1    23
    1.476697    -0.043746     1.773864     2.026408    -4.270184    -2.387919  1    24
   -1.099190    -0.901752    -1.377070    -5.563315    -1.062908    -4.923538  1    24
    5.296769     0.543245     0.133166     1.750873     0.382763    -2.072492  1    24
    3.760829     5.598294     1.692647     3.112478     4.196599    -0.068015  1    24
    0.087619     4.244390     4.252907    -1.609110    -0.422484    -1.262438  1    24
   -1.419464    -0.473954    -0.328854     0.237343     3.671863     4.807645  1    25
    2.395412    -1.126905     5.237912     2.596337     2.871171     2.393796  1    25
   -1.273237    -3.498518     1.930401    -0.850580    -0.104848    -2.823487  1    25
    0.330088    -0.573000    -2.440114     0.709451     3.934801     2.258862  1    25
    0.405647     0.574352     2.056321     1.042747     6.515154    -0.992126  1    25
   -0.377235    -0.482903     0.548468     2.404501    -2.835977     0.595753  1    26
    0.133705    -3.802202     2.227203    -2.696999    -3.952522     1.401213  1    26
   -6.108137     0.760499     2.972589    -5.644108    -6.800045    -4.418657  1    26
   -0.468241    -3.704857    -0.448533    -2.866251    -7.097869    -3.273101  1    26
   -4.015092    -0.854874     1.749177    -1.160137     0.798637    -1.511442  1    26
    2.334271    -1.258762    -1.640601    -0.448599     4.750796    -2.422996  1    27
   -1.112303    -0.632895    -3.196575    -1.491153     5.888538     3.157665  1    27
    3.831998    -5.028132    -2.973218     0.459374    -0.256117    -3.550318  1    27
    0.724285    -3.471213    -4.698143    -2.620760    -3.453503    -1.351214  1    27
    0.141804    -1.070205    -0.735398    -3.356367    -1.567974    -0.944660  1    27
    0.932039     0.679799     5.344895     0.474719     1.584814    -1.492516  1    28
   -0.725382     1.886362     1.276629    -3.564243    -0.717952     0.915229  1    28
    0.658666    -0.101906     5.263331     2.615259    -0.127167     2.826820  1    28
   -0.467249     3.004634     2.085358     2.963365     1.586892    -3.264688  1    28
   -2.891899     1.130421     2.760576    -3.359608     0.517108    -6.476910  1    28
   -0.261830     0.776497     4.511379     3.274835     0.292863     5.984359  1    29
    1.338806    -0.872182    -2.234062    -1.443180    -5.415178     3.340114  1    29
   -2.108258    -1.030597     1.553582    -0.389972     1.057758     0.756850  1    29
    1.253585     2.546039     1.877126     1.404723     0.708725     1.803781  1    29
   -4.543215     1.339039    -2.850057     2.159495     0.239583    -0.349816  1    29
   -0.944585     4.672676    -6.384048    -0.055539    -2.925185    -0.980259  1    30
  -10.481919    -2.334310    -3.064491    -1.428325    -0.203613    -1.381771  1    30
    4.630136     4.280283    -1.288352     4.293613    -0.192022     4.124336  1    30
    2.186701     4.471591     1.482591     0.886779     3.803864     5.598543  1    30
   -1.143851     4.732294    -1.361267    -0.129692     1.418235     4.373189  1    30
    4.827445    -0.907547     1.939714    -0.664046     0.987697    -5.272942  1    31
    3.001569    -4.227750    -1.326416    -1.917688     4.356425     0.152144  1    31
    1.711563    -1.805923     1.545024    -1.445692    -1.210475    -4.419335  1    31
    4.071652    -1.427089    -1.122369    -2.267617    -1.828608    -0.757055  1    31
    0.083877    -2.651772     0.912156     1.945448     3.218590     4.517072  1    31
    5.574793     2.189813     4.100516     2.804100     0.275317    -0.318100  1    32
    1.558819     2.171996     2.920167     4.345321     5.303580     1.126551  1    32
    1.654679     5.103609    -0.340892    -2.065574    -4.006570    -5.808426  1    32
   -3.251606    -1.167610     1.876834     1.879751     0.138690    -0.767331  1    32
    4.082916     2.359830    -0.003391    -0.131847    -0.551911    -0.559240  1    32
    1.496400    -0.226370     3.032902     2.313785     0.289820     0.057825  1    33
    2.033498     3.067606     6.263127    -4.621191    -0.755623     0.950131  1    33
    2.369085     2.556690     0.965324    -4.135833     3.415515     1.536554  1    33
    1.978935     5.408447     6.055071     4.089814     1.161534     2.775812  1    33
    3.643901     2.008983     2.607952    -1.655641     0.399983    -0.724044  1    33
    0.293240     0.431821     3.297024    -1.823903    -0.116063    -0.614198  1    34
   -0.909912     5.049808     3.854859    -1.172403     2.293837     2.619591  1    34
    0.625305     0.033188     2.248073     0.388971     1.523622     4.953971  1    34
   -6.153647    -1.873290     0.740142    -0.720272    -1.562984    -2.861121  1    34
    0.095758     5.330900     2.161349     1.970760     0.920937     2.826377  1    34
    0.048172    -1.019904    -0.898850     0.644718     1.914740     2.251529  1    35
   -2.535290     0.840687     1.887067    -2.494738    -2.529832     0.771431  1    35
   -1.670640    -3.793331    -0.349585    -3.757262    -1.899739    -1.548976  1    35
    0.206778     0.212415    -0.812568     0.073541    -1.704582    -1.607766  1    35
    4.882686    -4.534360    -4.702556    -0.424401    -3.014126    -3.900466  1    35
   -2.619203    -5.383868     3.390996    -1.639033     3.576870    -1.457921  1    36
   -2.373710    -6.707951    -2.948465    -5.047424    -4.029109     1.231594  1    36
   -1.024696    -2.418915    -0.199305    -1.818476     4.237918     5.652372  1    36
   -4.193438    -1.020792    -1.358303    -2.035146    -1.079321     3.312847  1    36
   -0.079093    -3.437799     0.147024    -1.823293    -2.154476     1.067055  1    36
   -2.720340    -0.611505    -2.465260    -0.706150     0.327556    -9.090227  1    37
    3.402337     2.627901     4.011904    -3.393559     0.690725    -1.802357  1    37
    3.236274    -2.328856    -4.414239    -3.593296    -2.890642    -3.831494  1    37
    4.262107    -0.434354     3.344928     0.411747     4.462579     2.440336  1    37
    1.715095    -0.904653     3.805285     1.061069     1.412553     0.463072  1    37
    0.358034     0.616934    -0.436347    -1.528936     0.475423    -1.385212  1    38
    0.037479     1.961279     2.106726     0.389082    -4.078454     0.282993  1    38
    0.111810    -2.485145    -1.746320    -2.889810     0.965046    -5.409207  1    38
    3.268363     7.080353     4.234586    -1.928009    -0.148284     0.679061  1    38
   -0.941123     3.948649     0.212421     3.978447     1.640742     0.508765  1    38
    3.180154     2.168417     4.751312     1.670491     5.692043     4.107535  1    39
    0.248650    -0.200343    -0.678073    -3.675032     2.233068    -0.510389  1    39
   -1.589157     2.439582     2.331286    -1.674979    -1.328996    -2.542144  1    39
   -0.869542     3.521528    -0.092740     1.214950     2.748212     1.542107  1    39
    2.285090    -3.407232    -0.521658    -3.624102    -2.274158    -1.915220  1    39
   -0.623761     1.376971     1.327945     1.356435     5.409543    -0.225831  1    40
   -0.344052    -1.502057     0.104745     0.011490     1.149354    -1.488995  1    40
   -4.228688    -4.575292    -0.588576     2.607889    -1.353904     1.471309  1    40
    3.823539     3.229104     5.152150     0.438307    -0.495619     5.608869  1    40
    1.943402    -2.324025    -2.823735    -2.014780    -0.448431     1.093021  1    40
    3.511978     1.966032     1.198110    -3.770829     2.314743    -0.573808  1    41
   -0.088122    -1.719320    -0.893179     0.112631    -0.709008    -0.821943  1    41
    2.026220     0.387790     0.182507     3.320200    -3.419646     0.388251  1    41
    0.394300    -2.718620     0.808012    -1.840212    -7.574148    -3.571334  1    41
    3.886155     0.994444     0.703519    -2.887536    -4.172482     0.125574  1    41
    0.666724     1.953773     0.136133     0.421855    -1.237125    -3.892513  1    41
   -1.296800     0.453337     0.730359    -1.549036    -0.865910    -4.506775  1    41
   -2.174113    -4.117127    -1.026284    -0.782757    -5.537413    -1.839961  1    41
    3.855882     1.260690    -0.098022     3.859267     0.941050     3.168384  1    41
    3.735465     0.052252    -2.907492    -2.349176    -2.160564    -6.518817  1    41
   -2.675969     0.430675    -4.762000     1.563087     0.832919     5.249974  1    42
    1.136102     1.710673    -1.431751     2.869541     3.701600     1.958105  1    42
   -6.037412    -3.101317    -2.845053    -3.411959     0.516762     3.043930  1    42
   -2.010879    -0.485031    -4.570179     2.827101     1.137972     2.728909  1    42
   -1.948030    -3.195384     1.606353    -1.722476    -0.307420    -1.340564  1    42
    0.339477     3.857095     1.917072     4.359158    -0.828540     5.431640  1    42
   -2.854437    -0.403735    -3.207074    -1.690978    -1.108426     3.368686  1    42
   -2.789306     2.512263    -4.460299    -0.274520    -1.604230    -1.500205  1    42
   -6.853602    -3.417365    -3.038952     0.979996     1.179777    -0.714751  1    42
    1.509046     2.430673    -0.468098    -1.491406    -0.262352    -1.395776  1    42
    0.805312     0.320996     1.062736     1.144322    -4.006662     4.252500  1    43
   -4.266694     0.232636    -4.407039     2.285421     2.758148     2.059230  1    43
    1.232568    -2.123358     1.582165     1.072288     2.105699     4.551544  1    43
    3.893681     0.220518     2.250606    -4.442135    -5.841945    -3.544107  1    43
   -1.162073    -0.882757    -1.756029     0.470415    -2.903659     0.238065  1    43
    4.209078     1.664564    -2.539799    -0.793158    -3.932708    -3.074556  1    43
    4.557386    -0.466345    -0.168562    -1.789717    -4.315800     1.108488  1    43
    2.574193     0.718308    -0.586416    -0.131484    -1.705100     0.967339  1    43
   -0.061271     1.969871     4.298765     0.453679     0.619656     1.665817  1    43
    0.065973    -4.366226    -3.706996    -4.117289     1.345145     0.410658  1    43
   -1.339134    -1.143431    -0.285082     2.498174    -3.223205     2.490357  1    44
    0.077365    -3.591998    -0.952478    -0.468943    -1.445839    -1.369595  1    44
    1.188461    -2.187485     1.643427    -2.277884     4.453736     1.635841  1    44
    2.986552    -2.662435    -0.904700     2.727128    -1.829410    -1.341429  1    44
    3.315597     4.672899     2.110197     4.427156     2.299977     3.363997  1    44
   -3.270206    -4.839456    -5.255579    -0.014220     3.155751    -1.942663  1    44
    1.336882    -0.028439    -0.583025     1.186910     2.162622    -1.493902  1    44
    2.058788     1.429474     0.415714     0.208991    -1.810398    -3.689553  1    44
   -2.529815     0.507811    -0.203747    -1.293038     1.139918    -1.870010  1    44
    0.391210     2.098625     1.515830     2.296675     2.906877     0.303818  1    44
    3.067603     2.766159     1.054209    -3.814732     3.804850     0.701890  1    45
    6.661243     1.413421     2.393852     2.964884     0.596170     0.920070  1    45
    1.295062     5.200605     3.843813     0.136286    -0.723352     1.150226  1    45
    5.873530     6.808184     6.084190     2.992026     1.429150     5.934675  1    45
   -2.774085     2.522439     0.782588    -2.930324     2.690683     1.083877  1    45
    3.107433     9.518732    -2.207213    -2.415821    -0.532776     5.463301  1    45
   -2.092837     2.764027     3.255139     0.419878    -2.033184    -3.187899  1    45
   -1.403989    -2.992512     2.483439    -4.677021    -0.359581    -2.036883  1    45
    3.862153     4.990480     6.190598     1.654165     2.307502     0.716267  1    45
    1.828908     2.443717     1.280670    -2.238736    -1.989937    -0.973610  1    45
   -1.662209    -3.469685     0.003013    -2.145029     1.006905    -0.702685  1    46
   -0.670630    -3.214771     1.087394     0.328322     2.966568    -2.168271  1    46
   -0.230407     0.206951    -1.363421    -0.245336    -0.812256    -2.685338  1    46
   -3.133296    -1.452366     0.720775     0.228750    -3.142936     0.318043  1    46
   -1.335310    -3.637153    -1.196640    -1.468546    -0.138272    -3.130725  1    46
   -0.102127    -3.472225    -3.782986     0.693569     4.535242    -0.290491  1    46
   -0.560470     0.157187    -0.650880     1.154248     0.590831    -3.127372  1    46
    5.282837     1.565251     1.863253     1.670489     1.832076     1.583610  1    46
   -1.059971     6.332806     1.685420    -2.283250     1.994657    -4.185809  1    46
   -1.935195    -5.043673    -3.203856     2.657509    -2.812877    -4.020663  1    46
    0.948565    -2.059628     1.540670     4.463443    -1.059324     0.306046  1    47
    1.209413    -1.466085    -1.054788     4.819586    -0.661686     2.059948  1    47
   -3.420769     2.024404    -2.279616    -1.809915    -4.641677    -1.317855  1    47
    3.772226    -1.539069     1.987792     1.943476     3.828189    -2.042397  1    47
    0.629590    -2.618625     2.137574     1.054364    -0.632189     2.759875  1    47
    5.263936     0.579587     2.239817     1.596579    -1.285454    -0.210191  1    47
    1.821668     0.289998    -2.035978    -2.547498    -6.179933     1.087768  1    47
    2.387366     0.958622     2.198027     5.052366     1.431312     2.185136  1    47
   -0.154978    -1.521635    -4.014553     2.109662     0.292325    -0.919506  1    47
    0.614534    -1.406100     5.324420     3.785794     3.052412     3.185890  1    47
   -1.581898    -3.589848    -7.041217    -0.255727     0.024855    -1.268967  1    48
   -0.099434    -0.561005    -5.011979    -1.524513    -5.726882    -0.788040  1    48
   -0.555360    -1.875664    -4.333311     2.003936     0.123464    -2.477160  1    48
    3.303815     4.074649     1.105600     4.198064    -1.039552    -1.228869  1    48
   -0.833674     3.172075    -3.488518     5.174458    -0.134461     0.927012  1    48
    1.234795    -0.230329     0.732318    -0.154140    -2.680534    -2.118656  1    48
   -0.192296    -1.856578    -1.004505    -1.839102    -3.162406    -2.731843  1    48
   -0.038001    -2.565078    -0.589545     4.901223     0.208282    -1.281691  1    48
   -0.997295     0.265232    -2.793441     3.717426     0.815551    -5.592435  1    48
    1.059404     0.157432    -2.406039    -1.542625    -4.059438    -5.090813  1    48
    0.597052     2.102529     1.048542    -1.140875    -3.920775     4.620785  1    49
    5.093726     4.620861     1.610522    -0.980379     0.546757    -1.026862  1    49
    2.157458     0.744062    -2.191686     5.064335     2.646167     0.357907  1    49
    1.316547     1.507049     5.900282     3.100313     4.492209     6.557362  1    49
   -1.161009    -0.882938    -0.702887     0.405714     2.701094     2.762815  1    49
    0.482430    -0.991475    -0.822029     0.134163    -1.334327     3.244159  1    49
   -0.245989    -0.192768     1.576056    -0.617414    -1.314614    -0.188248  1    49
    2.450932    -0.497079     4.841247    -4.279063    -0.265077     2.057007  1    49
   -2.769188    -2.568991    -2.427324    -5.061466     2.324126     2.630635  1    49
    2.023263     1.690245     0.567934    -1.232064     3.133716     1.975937  1    49
   -1.877676    -2.743344    -3.629415    -6.322836    -4.741175     0.078866  1    50
    3.495745     0.782737     0.520742     0.582757    -1.966414     4.651049  1    50
    5.620420     3.140264     2.938205     4.096220     1.186547     3.696000  1    50
    1.059242    -0.438423    -0.837268    -0.638699    -2.423346     1.893196  1    50
   -3.174920     1.566265     0.604818     0.567491    -0.157176     4.399441  1    50
    1.581413    -1.609337     2.309336     0.402669     0.442631     0.616704  1    50
    2.388677     0.659669     1.996931     1.703292    -1.204338    -3.833965  1    50
   -1.549483    -3.598144    -1.304565    -4.859903    -0.664351    -2.548059  1    50
   -2.672427    -4.805933    -5.350264     1.680082    -1.231547     1.713438  1    50
    0.641898    -0.382042    -0.172234    -3.173887    -5.708738    -0.652696  1    50
   -3.599185     3.426809    -0.781726     1.174297    -4.507842    -2.945489  1    51
    0.735192    -2.747406    -3.462495     2.411631    -0.675080     1.729803  1    51
    0.233409     3.580502    -2.351183    -2.652741    -3.078193     0.357111  1    51
    2.197274    -2.018892    -0.210138    -2.029897    -6.819640    -4.452799  1    51
   -4.091022    -1.049841    -0.410075     2.382202     4.008932     4.053265  1    51
    3.957696     0.041824     1.830931    -0.923077    -1.416017    -0.667550  1    51
   -1.488916     2.959017     2.759092    -2.077503     0.067793     0.168564  1    51
   -1.739509    -1.343402    -2.218358     1.178063    -0.207229     0.254591  1    51
    2.701878     2.778777     1.186714     3.444670    -0.900456    -0.205917  1    51
   -3.641460    -0.111621    -1.985374    -1.486231    -4.074396    -0.734094  1    51
    0.095847     0.298669     0.041909    -1.975057    -3.558045     0.377889  1    52
    1.733480    -2.590068    -0.812351    -3.056011    -0.482871    -2.348052  1    52
    2.283827     4.337988    -0.105811    -2.619272     0.019291    -1.922708  1    52
   -1.433287     0.190298    -1.141448    -2.330196    -0.667182    -1.553044  1    52
   -0.247784    -2.538546     2.470797    -0.744436    -0.883426     1.169414  1    52
    3.251176     2.802413     5.952757     2.191525     0.737150     2.293629  1    52
    4.099866     0.040031     3.568458    -0.935286    -1.923437     0.633867  1    52
    2.188617     0.391874     1.909635    -3.060865     0.046849     0.736421  1    52
    0.763945    -3.909218     2.168124    -1.744802    -4.415312    -2.400768  1    52
    2.715450     0.545274    -0.758456     0.168922    -1.250273    -3.589639  1    52
    4.091282    -1.989337     1.342444    -4.785696    -3.578255    -0.663004  1    53
    2.315186     3.336768     2.818977    -0.659850    -0.644703     2.205757  1    53
    2.743864     4.408861     2.985041     1.312042     5.318155     9.057039  1    53
    1.191244    -0.347478     5.948798     0.830791     0.534640     3.449204  1    53
   -1.695604    -3.524526    -0.774956    -2.179126    -0.626178    -0.173285  1    53
    3.193047     1.096600     2.959783    -1.000403    -2.788662     3.918386  1    53
    2.661727    -1.910568     2.587616    -2.515542    -6.637827    -2.315970  1    53
   -1.559940    -0.686957     0.055166    -0.271064    -2.184756    -1.170455  1    53
    0.581528    -1.253957    -0.342613     1.009265     0.952078     1.041240  1    53
    0.100229    -3.106108     3.313324    -0.477581    -3.049243     2.655294  1    53
    0.873301     1.189635    -2.070229    -2.113875    -2.643247     0.181758  1    54
   -0.143881    -0.765057    -0.267243    -1.976643     1.107749     0.221263  1    54
   -1.548335    -2.517165    -0.174624    -1.155298     0.562017     1.586696  1    54
    0.967710    -4.789507     1.847067     0.275532    -2.843598     3.351445  1    54
   -1.356981    -2.520749    -1.376313    -4.465816     2.714905     3.505322  1    54
   -0.135475     1.206433     3.081647    -0.106440     2.664507     5.653043  1    54
   -1.105765    -3.773352    -0.498799     2.650439     2.473010    -0.269075  1    54
    2.350865    -0.802418     3.237543    -1.611794    -1.865196    -0.600757  1    54
   -2.619001     1.966154     0.576212     4.148878     3.880853     4.796972  1    54
   -0.693778    -2.474105     0.984643     2.136015     1.737547     1.089248  1    54
   -3.451795    -1.122683    -3.686138    -6.348431     1.095219     1.645363  1    55
   -4.386024    -1.186389    -2.800414     4.007179    -0.761529     3.858818  1    55
   -3.114717    -2.195051     0.795224    -2.388328     0.556201    -2.943226  1    55
   -8.092075    -1.732341    -3.479506    -3.475065    -2.486622     2.079093  1    55
   -4.190386    -3.647626    -3.497799    -5.824044     0.058753    -0.462259  1    55
   -0.381680    -1.177661    -1.479569    -0.355771     4.379450     3.051642  1    55
   -1.668068    -2.280619     1.654643     2.318943     4.176546     2.208108  1    55
    1.320091     0.198360     3.661410    -5.773382    -0.173406    -2.390307  1    55
   -3.128438     2.972809     3.124704    -4.262639     1.903149     2.884221  1    55
   -5.166567     1.993948     0.200198     0.095196     1.089050    -2.292492  1    55
   -4.635694     0.230866     0.708707     1.928254    -2.407725    -1.535886  1    56
    0.907100     2.147853     2.141657     2.371239     0.984451     0.058807  1    56
   -3.089359    -0.250708    -0.382896    -4.004498    -2.609745    -1.743693  1    56
   -2.016249     3.765356     1.258580    -2.469721    -4.678921    -0.453187  1    56
   -2.665472     0.271714     0.397109     0.246374     4.587952     3.440344  1    56
   -1.874021    -0.450815     2.464920    -2.796584     0.847782    -2.492868  1    56
   -4.290444    -3.233243     1.479590     0.393075    -0.342936     4.104533  1    56
   -1.173164     0.419073     2.094042    -1.750604    -1.792345    -0.082903  1    56
   -2.203576    -2.120817    -2.101520    -5.745012    -0.727897    -3.426362  1    56
    1.799264     0.200722     2.190122    -3.797659    -2.522727    -2.133235  1    56
   -0.346397     0.947572     2.802749     0.585197    -0.226544    -1.287829  1    57
    1.077583    -2.974605    -0.030176    -4.073677    -0.540520     1.291684  1    57
   -1.974780    -6.882011    -1.275557     0.348842    -2.732123    -4.082903  1    57
    2.264445     1.256787    -2.552808    -3.991873    -4.407833    -0.283767  1    57
    4.998329     1.539413     0.881864    -0.731512     3.891990    -0.104855  1    57
    2.943881     1.902607     1.066091    -0.019085    -0.389310    -3.322200  1    57
    1.730228    -0.982804     1.961659    -1.271501    -4.986840    -0.820815  1    57
   -2.704145     3.685041     3.277723    -5.891736    -2.189060    -4.414187  1    57
